age,sex,body_weight,r_form,r_resorp,r_to,FBFR,TFBFR,CFBFR,f_form,f_resorp,net_accretion,k3,k4,Ki
24.6,F,57.09507149243746,1.0000001021023663,1.0000000899942445,1.0,0.10000001021023663,0.3250000331832691,0.04375000446697853,0.1735690350588173,0.17356903295722248,2.101594814840624e-09,0.13200001347751236,0.002000000179988489,0.035876925500216934
25.1,F,57.141039863249034,1.0000000702551977,1.000000061905534,1.0,0.10000000702551977,0.3250000228329393,0.043750003073664896,0.1737087733882204,0.1737087719378107,1.4504097090028978e-09,0.1320000092736861,0.002000000123811068,0.0358769247443574
25.6,F,57.184662931223684,1.0000000485371665,1.0000000427319513,1.0,0.10000000485371666,0.32500001577457915,0.04375000212350103,0.1738413837486878,0.17384138273950117,1.0091866231576319e-09,0.13200000640690598,0.0020000000854639025,0.03587692422890244
26.1,F,57.22623242036928,1.0000000339188577,1.0000000297894418,1.0,0.10000000339188578,0.3250000110236288,0.04375000148395002,0.17396775245870985,0.17396775174032467,7.183851846725986e-10,0.1320000044772892,0.0020000000595788835,0.03587692388195203
26.6,F,57.265980988516716,1.0000000244525664,1.0000000213353355,1.0,0.10000000244525664,0.3250000079470841,0.04375000106979978,0.17408858646200345,0.17408858591932913,5.426743221459418e-10,0.13200000322773878,0.002000000042670671,0.035876923657279416
27.1,F,57.30409614398467,1.0000000190476477,1.0000000163599605,1.0,0.10000000190476477,0.3250000061904855,0.043750000833334586,0.17420445559589845,0.1742044551276914,4.682070564587804e-10,0.1320000025142895,0.002000000032719921,0.035876923528999266
27.6,F,57.34073075185281,1.000000017408706,1.0000000145135843,1.0,0.1000000017408706,0.3250000056578295,0.04375000076163089,0.17431582452024544,0.17431582401557993,5.046655038309922e-10,0.1320000022979492,0.0020000000290271687,0.03587692349010069
28.1,F,57.376010972645396,1.0000000201550416,1.000000016178891,1.0,0.10000000201550417,0.3250000065503885,0.04375000088178307,0.17442307687234632,0.1744230761788139,6.935324259327302e-10,0.1320000026604655,0.002000000032357782,0.03587692355528211
28.6,F,57.41004226849621,1.0000000291819373,1.000000022732319,1.0,0.10000000291819373,0.32500000948412966,0.043750001276709756,0.17452653358925072,0.17452653246362118,1.1256295340267286e-09,0.13200000385201574,0.0020000000454646377,0.03587692376952614
29.1,F,57.44291395479805,1.0000000483831801,1.0000000370829327,1.0,0.10000000483831802,0.3250000157245336,0.04375000211676413,0.1746264668715695,0.1746264648982473,1.97332220008839e-09,0.13200000638657977,0.0020000000741658653,0.035876924225247735
29.6,F,57.47470265684539,1.0000000849408457,1.0000000646437015,1.0,0.10000000849408458,0.32500002760577484,0.04375000371616199,0.17472311091793755,0.17472310737155766,3.54637988420059e-09,0.13200001121219163,0.002000000129287403,0.035876925092906034
30.1,F,57.50547494173026,1.0000001515179795,1.0000001149886169,1.0,0.10000001515179796,0.32500004924334336,0.0437500066289116,0.17481667031072465,0.1748166639247841,6.385940554132219e-09,0.1320000200003733,0.002000000229977234,0.03587692667304524
30.6,F,57.53528932860735,1.0000002698828068,1.0000002045955585,1.0,0.10000002698828069,0.3250000877119122,0.04375001180737279,0.17490732676343387,0.17490731534421888,1.1419214990260329e-08,0.1320000356245305,0.0020000004091911172,0.03587692948231144
31.1,F,57.56419782997388,1.0000004767764261,1.000000361289628,1.0,0.10000004767764262,0.3250001549523385,0.04375002085896864,0.17499524483668824,0.17499522462705738,2.0209630857692673e-08,0.13200006293448827,0.002000000722579256,0.03587693439271602
31.6,F,57.59224713869307,1.0000008332437849,1.0000006313107737,1.0,0.10000008332437849,0.3250002708042301,0.04375003645441559,0.17508057718630818,0.17508054183178948,3.5354518701513626e-08,0.1320001099881796,0.0020000012626215473,0.03587694285309591
32.1,F,57.61947954701447,1.0000014392216792,1.000001090364417,1.0,0.10000014392216793,0.3250004677470457,0.04375006296594846,0.1751634699216245,0.17516340881466388,6.110696060268594e-08,0.13200018997726165,0.002000002180728834,0.03587695723534267
32.6,F,57.64593366246438,1.0000024559649385,1.0000018606103722,1.0,0.10000024559649386,0.32500079818860506,0.04375010744846606,0.1752440687261232,0.17524396439402287,1.0433210032023688e-07,0.1320003241873719,0.0020000037212207443,0.03587698136665928
33.1,F,57.671644969426936,1.0000041399423143,1.000003136341134,1.0,0.10000041399423143,0.32500134548125215,0.04375018112247625,0.17532252652919927,0.17532235057603313,1.7595316614826828e-07,0.1320005464723855,0.0020000062726822677,0.035877021334029306
33.6,F,57.69664627318434,1.0000068931910797,1.0000052221290103,1.0,0.10000068931910798,0.3250022402871009,0.04375030157710973,0.17539901372106298,0.17539872062044454,2.931006184425655e-07,0.13200090990122254,0.0020000104442580205,0.03587708667929374
34.1,F,57.720968054133095,1.0000113368112749,1.000008588503385,1.0,0.1000011336811275,0.32500368446366434,0.04375049598549327,0.17547373217459777,0.17547324992422234,4.822503754386975e-07,0.1320014964590883,0.0020000171770067697,0.03587719214336695
34.6,F,57.74463875309473,1.0000184163000632,1.000013951749335,1.0,0.10000184163000632,0.32500598529752056,0.04375080571312776,0.1755469346748947,0.175546150951133,7.837237617214221e-07,0.13200243095160835,0.00200002790349867,0.03587736016601047
35.1,F,57.76768500353059,1.0000295497100598,1.000022386148697,1.0,0.10000295497100598,0.3250096036557694,0.043751292799815114,0.17561895174649472,0.17561769372653158,1.2580199631462285e-06,0.1320039005617279,0.002000044772297394,0.03587762440167827
35.6,F,57.7901318226292,1.0000468320140536,1.0000354788017611,1.0,0.10000468320140538,0.32501522040456743,0.04375204890061484,0.17569022828272043,0.17568823372767006,1.994555050371938e-06,0.13200618182585508,0.002000070957603522,0.035878034568663876
36.1,F,57.81200277034551,1.0000733113078675,1.0000555388718184,1.0,0.10000733113078675,0.32502382617505693,0.0437532073697192,0.1757613727733923,0.17575824929462108,3.123478771210886e-06,0.1320096770926385,0.0020001110777436368,0.03587866300172838
